epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,140.925,2.65206,3.47966,2.12456,0.82904,0.32075,0.38069,0.23049,2.99554,7.62201,2.33123,0.00121628,0.00121628,0.00121628
29,142.605,2.71188,3.92457,2.16937,0.70522,0.37736,0.38189,0.21241,3.22622,7.21346,2.38251,0.00124322,0.00124322,0.00124322
30,144.177,2.45147,4.41582,2.21429,0.70522,0.37736,0.38189,0.21241,3.22622,7.21346,2.38251,0.00126896,0.00126896,0.00126896
31,145.85,2.62386,3.42003,2.04505,0.70522,0.37736,0.38189,0.21241,3.22622,7.21346,2.38251,0.00129352,0.00129352,0.00129352
32,147.472,2.39512,4.23609,2.18253,0.70522,0.37736,0.38189,0.21241,3.22622,7.21346,2.38251,0.00131689,0.00131689,0.00131689
33,149.056,2.61811,4.48115,2.24618,0.70522,0.37736,0.38189,0.21241,3.22622,7.21346,2.38251,0.00133907,0.00133907,0.00133907
34,150.709,2.56281,3.44375,2.08654,0.72022,0.39623,0.42436,0.26207,3.09201,6.86863,2.3039,0.0013466,0.0013466,0.0013466
35,153.366,2.683,3.44258,2.11397,0.72022,0.39623,0.42436,0.26207,3.09201,6.86863,2.3039,0.0013268,0.0013268,0.0013268
36,155.072,2.62034,3.41547,2.10814,0.72022,0.39623,0.42436,0.26207,3.09201,6.86863,2.3039,0.001307,0.001307,0.001307
37,157.165,2.70753,3.67432,2.18751,0.72022,0.39623,0.42436,0.26207,3.09201,6.86863,2.3039,0.0012872,0.0012872,0.0012872
38,159.288,2.60075,3.93038,2.10924,0.72022,0.39623,0.42436,0.26207,3.09201,6.86863,2.3039,0.0012674,0.0012674,0.0012674
39,161.008,2.63487,3.96307,2.12738,0.72022,0.39623,0.42436,0.26207,3.09201,6.86863,2.3039,0.0012476,0.0012476,0.0012476
40,163.275,2.55731,3.74645,2.06184,0.62206,0.39623,0.4752,0.2818,3.12774,6.56463,2.42665,0.0012278,0.0012278,0.0012278
41,165.066,2.68969,3.97121,2.10455,0.62206,0.39623,0.4752,0.2818,3.12774,6.56463,2.42665,0.001208,0.001208,0.001208
42,166.723,2.51224,3.16825,2.00746,0.62206,0.39623,0.4752,0.2818,3.12774,6.56463,2.42665,0.0011882,0.0011882,0.0011882
43,168.431,2.59829,4.14506,2.1247,0.62206,0.39623,0.4752,0.2818,3.12774,6.56463,2.42665,0.0011684,0.0011684,0.0011684
44,170.267,2.53718,4.20661,2.08728,0.62206,0.39623,0.4752,0.2818,3.12774,6.56463,2.42665,0.0011486,0.0011486,0.0011486
45,172.111,2.52566,3.20421,2.05171,0.57122,0.41509,0.53244,0.30031,3.2828,6.22996,2.48068,0.0011288,0.0011288,0.0011288
46,173.832,2.45416,3.36907,2.02325,0.57122,0.41509,0.53244,0.30031,3.2828,6.22996,2.48068,0.001109,0.001109,0.001109
47,175.665,2.54379,3.16589,1.98957,0.57122,0.41509,0.53244,0.30031,3.2828,6.22996,2.48068,0.0010892,0.0010892,0.0010892
48,177.408,2.56052,3.34879,2.12313,0.57122,0.41509,0.53244,0.30031,3.2828,6.22996,2.48068,0.0010694,0.0010694,0.0010694
49,179.189,2.46712,3.54006,2.05801,0.57122,0.41509,0.53244,0.30031,3.2828,6.22996,2.48068,0.0010496,0.0010496,0.0010496
50,181.078,2.53666,3.4787,2.04585,0.49099,0.64151,0.58832,0.32323,3.19195,6.03659,2.46243,0.0010298,0.0010298,0.0010298
51,182.792,2.44777,3.49477,2.05964,0.49099,0.64151,0.58832,0.32323,3.19195,6.03659,2.46243,0.00101,0.00101,0.00101
52,184.682,2.48234,2.95741,2.00561,0.49099,0.64151,0.58832,0.32323,3.19195,6.03659,2.46243,0.0009902,0.0009902,0.0009902
53,186.337,2.63095,3.35723,2.14337,0.49099,0.64151,0.58832,0.32323,3.19195,6.03659,2.46243,0.0009704,0.0009704,0.0009704
54,188.258,2.72363,3.58287,2.10007,0.49099,0.64151,0.58832,0.32323,3.19195,6.03659,2.46243,0.0009506,0.0009506,0.0009506
55,190.318,2.39778,3.41161,2.05953,0.49099,0.64151,0.58832,0.32323,3.19195,6.03659,2.46243,0.0009308,0.0009308,0.0009308
56,191.978,2.51409,3.26781,2.07948,0.58446,0.67925,0.66009,0.34971,3.17745,5.7706,2.52129,0.000911,0.000911,0.000911
57,193.682,2.32937,2.98439,1.98996,0.58446,0.67925,0.66009,0.34971,3.17745,5.7706,2.52129,0.0008912,0.0008912,0.0008912
58,195.649,2.5814,2.98421,2.03568,0.58446,0.67925,0.66009,0.34971,3.17745,5.7706,2.52129,0.0008714,0.0008714,0.0008714
59,197.332,2.38638,2.76645,2.01636,0.58446,0.67925,0.66009,0.34971,3.17745,5.7706,2.52129,0.0008516,0.0008516,0.0008516
60,198.965,2.34951,3.19581,2.02775,0.58446,0.67925,0.66009,0.34971,3.17745,5.7706,2.52129,0.0008318,0.0008318,0.0008318
61,201.275,2.54123,3.70046,2.09036,0.65061,0.70274,0.66368,0.36898,3.15024,5.70119,2.52414,0.000812,0.000812,0.000812
62,202.936,2.39789,2.92578,2.06899,0.65061,0.70274,0.66368,0.36898,3.15024,5.70119,2.52414,0.0007922,0.0007922,0.0007922
63,204.78,2.37833,2.91691,1.99751,0.65061,0.70274,0.66368,0.36898,3.15024,5.70119,2.52414,0.0007724,0.0007724,0.0007724
64,206.734,2.39949,3.05988,2.05233,0.65061,0.70274,0.66368,0.36898,3.15024,5.70119,2.52414,0.0007526,0.0007526,0.0007526
65,208.444,2.54377,3.437,2.15522,0.65061,0.70274,0.66368,0.36898,3.15024,5.70119,2.52414,0.0007328,0.0007328,0.0007328
66,210.217,2.62382,3.18578,2.05422,0.66028,0.69678,0.66328,0.36914,3.10818,5.68565,2.4829,0.000713,0.000713,0.000713
67,212.153,2.25521,2.87103,2.00812,0.66028,0.69678,0.66328,0.36914,3.10818,5.68565,2.4829,0.0006932,0.0006932,0.0006932
68,213.949,2.23196,3.02426,2.03033,0.66028,0.69678,0.66328,0.36914,3.10818,5.68565,2.4829,0.0006734,0.0006734,0.0006734
69,215.617,2.3285,2.78327,1.94984,0.66028,0.69678,0.66328,0.36914,3.10818,5.68565,2.4829,0.0006536,0.0006536,0.0006536
70,219.082,2.20422,3.04912,2.00259,0.66028,0.69678,0.66328,0.36914,3.10818,5.68565,2.4829,0.0006338,0.0006338,0.0006338
71,221.243,2.41943,2.73741,1.95619,0.66028,0.69678,0.66328,0.36914,3.10818,5.68565,2.4829,0.000614,0.000614,0.000614
72,222.996,2.37759,2.99383,2.02869,0.59842,0.67925,0.65355,0.35469,3.12689,5.5721,2.49299,0.0005942,0.0005942,0.0005942
73,224.618,2.28617,2.81664,1.96477,0.59842,0.67925,0.65355,0.35469,3.12689,5.5721,2.49299,0.0005744,0.0005744,0.0005744
74,226.253,2.30969,2.79008,1.95834,0.59842,0.67925,0.65355,0.35469,3.12689,5.5721,2.49299,0.0005546,0.0005546,0.0005546
75,227.859,2.3919,3.54987,2.17796,0.59842,0.67925,0.65355,0.35469,3.12689,5.5721,2.49299,0.0005348,0.0005348,0.0005348
76,229.504,2.25139,2.65664,1.95207,0.59842,0.67925,0.65355,0.35469,3.12689,5.5721,2.49299,0.000515,0.000515,0.000515
77,231.138,2.34534,3.70829,2.03009,0.64852,0.67925,0.67854,0.37779,3.07678,5.24892,2.46368,0.0004952,0.0004952,0.0004952
78,232.871,2.22043,2.70927,1.94029,0.64852,0.67925,0.67854,0.37779,3.07678,5.24892,2.46368,0.0004754,0.0004754,0.0004754
79,234.537,2.26166,2.74703,1.95351,0.64852,0.67925,0.67854,0.37779,3.07678,5.24892,2.46368,0.0004556,0.0004556,0.0004556
80,236.163,2.41412,2.94514,1.98881,0.64852,0.67925,0.67854,0.37779,3.07678,5.24892,2.46368,0.0004358,0.0004358,0.0004358
81,237.807,2.17755,2.81588,1.97718,0.64852,0.67925,0.67854,0.37779,3.07678,5.24892,2.46368,0.000416,0.000416,0.000416
82,239.539,2.38863,2.88587,2.00303,0.60802,0.73585,0.70034,0.3897,3.06679,5.06904,2.42052,0.0003962,0.0003962,0.0003962
83,241.596,2.31989,2.80579,1.96423,0.60802,0.73585,0.70034,0.3897,3.06679,5.06904,2.42052,0.0003764,0.0003764,0.0003764
84,243.248,2.24214,3.2531,1.94165,0.60802,0.73585,0.70034,0.3897,3.06679,5.06904,2.42052,0.0003566,0.0003566,0.0003566
85,244.877,2.29429,2.68483,1.97678,0.60802,0.73585,0.70034,0.3897,3.06679,5.06904,2.42052,0.0003368,0.0003368,0.0003368
86,247.184,2.30936,3.01499,1.95532,0.60802,0.73585,0.70034,0.3897,3.06679,5.06904,2.42052,0.000317,0.000317,0.000317
87,248.924,2.44361,2.54633,1.95694,0.60802,0.73585,0.70034,0.3897,3.06679,5.06904,2.42052,0.0002972,0.0002972,0.0002972
88,250.605,2.30646,2.57597,1.93713,0.62053,0.73585,0.70394,0.38741,3.11398,5.00346,2.45745,0.0002774,0.0002774,0.0002774
89,252.151,2.22968,2.82984,1.97672,0.62053,0.73585,0.70394,0.38741,3.11398,5.00346,2.45745,0.0002576,0.0002576,0.0002576
90,253.757,2.32686,2.44786,1.94332,0.62053,0.73585,0.70394,0.38741,3.11398,5.00346,2.45745,0.0002378,0.0002378,0.0002378
91,257.639,2.23822,3.56164,1.97196,0.62053,0.73585,0.70394,0.38741,3.11398,5.00346,2.45745,0.000218,0.000218,0.000218
92,259.381,2.26524,3.5197,1.95389,0.62053,0.73585,0.70394,0.38741,3.11398,5.00346,2.45745,0.0001982,0.0001982,0.0001982
93,260.942,2.33489,3.61894,2.02046,0.64601,0.79245,0.7344,0.3806,3.14134,5.01031,2.46785,0.0001784,0.0001784,0.0001784
94,262.475,2.19351,3.31321,1.98832,0.64601,0.79245,0.7344,0.3806,3.14134,5.01031,2.46785,0.0001586,0.0001586,0.0001586
95,263.994,2.32229,3.76457,1.96382,0.64601,0.79245,0.7344,0.3806,3.14134,5.01031,2.46785,0.0001388,0.0001388,0.0001388
96,265.535,2.233,3.30536,1.94432,0.64601,0.79245,0.7344,0.3806,3.14134,5.01031,2.46785,0.000119,0.000119,0.000119
97,267.042,2.3091,3.50739,1.94571,0.64601,0.79245,0.7344,0.3806,3.14134,5.01031,2.46785,9.92e-05,9.92e-05,9.92e-05
98,268.647,2.36214,3.59803,2.00484,0.62523,0.75546,0.72812,0.37461,3.16217,5.13361,2.47193,7.94e-05,7.94e-05,7.94e-05
99,270.168,2.02802,4.09151,1.95465,0.62523,0.75546,0.72812,0.37461,3.16217,5.13361,2.47193,5.96e-05,5.96e-05,5.96e-05
100,271.65,2.20759,3.43279,1.95945,0.62523,0.75546,0.72812,0.37461,3.16217,5.13361,2.47193,3.98e-05,3.98e-05,3.98e-05
