epoch,time,train/box_loss,train/seg_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),metrics/precision(M),metrics/recall(M),metrics/mAP50(M),metrics/mAP50-95(M),val/box_loss,val/seg_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,12.2246,1.41019,2.85782,3.58125,1.30267,0.19899,0.03774,0.01831,0.0114,0.19899,0.03774,0.01831,0.00999,1.63504,3.10524,4.02306,1.54454,8e-05,8e-05,8e-05
